,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,278.0,3.92,1211.0,267.0,39.0,4.0,128.0,121.0,32.0,118.0,7.0,10.0,298.0,0.247,0.328,0.384,0.313,9.65,3.82,2.53,1.04,24.6,9.7,14.9,0.247,1.38,0.312,76.2,3.83,3.53
1,Total,Away,247.0,3.79,1084.0,212.0,34.0,3.0,117.0,104.0,18.0,142.0,12.0,5.0,291.0,0.226,0.334,0.332,0.299,10.6,5.17,2.05,0.66,26.9,13.1,13.8,0.226,1.43,0.309,72.5,3.48,3.63
