,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,242.2,- - -,1018.0,218.0,43.0,5.0,94.0,89.0,22.0,88.0,5.0,4.0,229.0,0.235,0.306,0.366,0.293,8.49,3.26,2.6,0.82,22.5,8.6,13.9,- - -,1.26,0.29,77.4,3.58,3.89
1,Total,vs R,290.0,- - -,1163.0,249.0,40.0,6.0,114.0,108.0,25.0,56.0,2.0,11.0,321.0,0.227,0.274,0.348,0.27,9.96,1.74,5.73,0.78,27.6,4.8,22.8,- - -,1.05,0.299,71.9,2.75,2.83
