,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,11.1,5.56,50.0,11.0,3.0,0.0,7.0,7.0,2.0,6.0,0.0,1.0,10.0,0.256,0.36,0.465,0.359,7.94,4.76,1.67,1.59,20.0,12.0,8.0,0.256,1.5,0.29,72.4,5.54,5.43
1,Total,Away,16.2,9.18,80.0,18.0,5.0,0.0,17.0,17.0,7.0,12.0,0.0,1.0,19.0,0.269,0.388,0.657,0.434,10.26,6.48,1.58,3.78,23.8,15.0,8.7,0.269,1.8,0.268,66.0,8.68,5.7
