,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,140.0,5.66,625.0,156.0,21.0,1.0,95.0,88.0,26.0,53.0,3.0,8.0,108.0,0.277,0.347,0.461,0.346,6.94,3.41,2.04,1.67,17.3,8.5,8.8,0.277,1.49,0.302,67.6,5.33,4.59
1,Total,Away,140.1,3.78,585.0,132.0,23.0,2.0,62.0,59.0,19.0,51.0,4.0,3.0,92.0,0.249,0.321,0.418,0.316,5.9,3.27,1.8,1.22,15.7,8.7,7.0,0.249,1.3,0.269,77.8,4.74,4.62
