,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,42.1,4.25,183.0,35.0,5.0,0.0,21.0,20.0,5.0,20.0,0.0,4.0,47.0,0.22,0.322,0.348,0.299,9.99,4.25,2.35,1.06,25.7,10.9,14.7,0.22,1.3,0.28,73.1,4.17,4.47
1,Total,Away,44.0,4.5,202.0,42.0,13.0,1.0,24.0,22.0,4.0,29.0,2.0,5.0,51.0,0.25,0.376,0.411,0.345,10.43,5.93,1.76,0.82,25.3,14.4,10.9,0.25,1.61,0.336,73.9,4.34,4.87
