,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,185.0,5.01,784.0,172.0,34.0,2.0,107.0,103.0,26.0,76.0,2.0,3.0,184.0,0.244,0.322,0.416,0.321,8.95,3.7,2.42,1.26,23.5,9.7,13.8,0.244,1.34,0.295,67.1,4.23,3.92
1,Total,Away,166.1,5.03,743.0,171.0,37.0,1.0,104.0,93.0,17.0,78.0,5.0,6.0,174.0,0.26,0.345,0.402,0.328,9.41,4.22,2.23,0.92,23.4,10.5,12.9,0.26,1.5,0.329,65.3,3.87,3.96
