,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,768.2,3.81,3187.0,766.0,145.0,24.0,354.0,325.0,85.0,159.0,4.0,26.0,575.0,0.255,0.3,0.41,0.308,6.73,1.86,3.62,1.0,18.0,5.0,13.0,0.255,1.2,0.291,71.8,3.77,4.01
1,Total,Away,691.1,3.8,2893.0,714.0,139.0,18.0,314.0,292.0,80.0,149.0,6.0,26.0,585.0,0.263,0.31,0.422,0.318,7.62,1.94,3.93,1.04,20.2,5.2,15.1,0.263,1.25,0.309,74.0,3.68,3.8
