,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.1,- - -,18.0,3.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,3.0,0.188,0.278,0.6,0.351,6.23,4.15,1.5,4.15,16.7,11.1,5.6,- - -,1.15,0.091,-45.5,9.16,5.07
1,Total,vs R,5.1,- - -,23.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,0.158,0.304,0.421,0.319,6.75,3.38,2.0,1.69,17.4,8.7,8.7,- - -,0.94,0.143,100.0,6.35,6.7
