,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.0,- - -,51.0,15.0,4.0,0.0,9.0,9.0,4.0,8.0,1.0,0.0,8.0,0.349,0.451,0.738,0.479,7.2,7.2,1.0,3.6,15.7,15.7,0.0,- - -,2.3,0.355,80.5,9.16,6.19
1,Total,vs R,11.2,- - -,51.0,16.0,2.0,0.0,9.0,9.0,3.0,1.0,0.0,0.0,6.0,0.32,0.333,0.551,0.37,4.63,0.77,6.0,2.31,11.8,2.0,9.8,- - -,1.46,0.317,62.5,5.73,4.89
