,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,402.0,4.72,1732.0,430.0,77.0,8.0,231.0,211.0,58.0,143.0,5.0,11.0,304.0,0.273,0.341,0.45,0.343,6.81,3.2,2.13,1.3,17.6,8.3,9.3,0.273,1.43,0.306,70.2,4.63,4.04
1,Total,Away,325.1,4.12,1415.0,349.0,70.0,1.0,165.0,149.0,29.0,128.0,4.0,12.0,231.0,0.274,0.349,0.405,0.333,6.39,3.54,1.8,0.8,16.3,9.1,7.3,0.274,1.47,0.315,72.3,4.14,4.24
