,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,314.2,- - -,1281.0,263.0,42.0,8.0,98.0,90.0,21.0,82.0,9.0,6.0,303.0,0.221,0.276,0.328,0.265,8.67,2.35,3.7,0.6,23.7,6.4,17.2,- - -,1.1,0.279,78.7,2.9,3.19
1,Total,vs R,306.2,- - -,1281.0,250.0,40.0,3.0,111.0,105.0,29.0,104.0,5.0,17.0,371.0,0.216,0.292,0.335,0.279,10.89,3.05,3.57,0.85,29.0,8.1,20.8,- - -,1.15,0.291,78.7,3.13,3.41
