,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,36.2,3.93,158.0,33.0,2.0,1.0,18.0,16.0,3.0,15.0,3.0,4.0,21.0,0.237,0.333,0.346,0.294,5.15,3.68,1.4,0.74,13.3,9.5,3.8,0.237,1.31,0.261,71.1,4.61,5.05
1,Total,Away,39.0,5.31,179.0,46.0,8.0,1.0,24.0,23.0,4.0,17.0,3.0,2.0,30.0,0.288,0.363,0.428,0.34,6.92,3.92,1.76,0.92,16.8,9.5,7.3,0.288,1.62,0.333,69.0,4.4,4.46
