,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,411.0,- - -,1707.0,350.0,84.0,12.0,179.0,168.0,49.0,123.0,2.0,12.0,415.0,0.223,0.285,0.39,0.293,9.09,2.69,3.37,1.07,24.3,7.2,17.1,- - -,1.15,0.272,73.5,3.66,4.03
1,Total,vs R,432.0,- - -,1842.0,411.0,78.0,10.0,216.0,199.0,70.0,163.0,5.0,11.0,368.0,0.246,0.32,0.438,0.326,7.67,3.4,2.26,1.46,20.0,8.9,11.1,- - -,1.33,0.277,75.8,4.75,4.74
