,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,367.2,- - -,1525.0,311.0,54.0,7.0,175.0,163.0,28.0,146.0,3.0,8.0,364.0,0.227,0.308,0.345,0.292,8.91,3.57,2.49,0.69,23.9,9.6,14.3,- - -,1.24,0.289,68.1,3.39,3.51
1,Total,vs R,1142.1,- - -,5074.0,1192.0,290.0,19.0,658.0,610.0,150.0,537.0,39.0,50.0,898.0,0.266,0.354,0.448,0.349,7.08,4.23,1.67,1.18,17.7,10.6,7.1,- - -,1.51,0.303,71.5,4.79,4.48
