,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,147.0,5.27,641.0,164.0,38.0,2.0,94.0,86.0,24.0,34.0,5.0,5.0,127.0,0.272,0.318,0.466,0.331,7.78,2.08,3.74,1.47,19.8,5.3,14.5,0.272,1.35,0.31,64.3,4.34,3.87
1,Total,Away,132.0,5.45,579.0,154.0,29.0,5.0,83.0,80.0,19.0,38.0,3.0,3.0,120.0,0.286,0.339,0.469,0.345,8.18,2.59,3.16,1.3,20.7,6.6,14.2,0.286,1.45,0.338,66.5,4.13,3.79
