,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,382.2,- - -,1731.0,422.0,77.0,12.0,223.0,208.0,41.0,221.0,11.0,13.0,267.0,0.282,0.381,0.436,0.357,6.28,5.2,1.21,0.96,15.4,12.8,2.7,- - -,1.68,0.32,72.3,4.94,4.77
1,Total,vs R,366.2,- - -,1550.0,331.0,61.0,9.0,172.0,161.0,35.0,172.0,5.0,14.0,256.0,0.243,0.337,0.385,0.318,6.28,4.22,1.49,0.86,16.5,11.1,5.4,- - -,1.37,0.276,73.7,4.47,4.35
