,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,148.0,59.0,47.0,3.96,157.0,148.0,2.0,0.0,0.0,0.0,0.0,894.2,3805.0,817.0,419.0,394.0,97.0,354.0,8.0,41.0,34.0,2.0,919.0,53.0,3020.8250000000016,9.24,3.56,2.6,0.98,24.2,9.3,14.9,0.24,1.31,0.301,73.7,94.0,93.0,3.82
1,2018-08-11,CLE,@CHW,1.0,1.0,0.0,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,21.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,73.0,31.725,11.37,0.0,8.0,1.42,38.1,0.0,38.1,0.095,0.32,0.083,100.0,33.0,64.0,2.68
2,2018-07-31,CLE,@MIN,1.0,1.0,0.0,2.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,27.0,4.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,53.0,16.725,4.26,5.68,0.75,1.42,11.1,14.8,-3.7,0.182,1.26,0.167,92.1,65.0,156.0,6.63
3,2018-07-20,CLE,@TEX,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,9.0,4.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,31.0,12.0,15.75,11.25,1.4,0.0,28.0,20.0,8.0,0.45,3.5,0.692,71.4,206.0,81.0,3.41
4,2018-07-10,CLE,CIN,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,86.0,39.6,13.5,4.5,3.0,0.0,40.0,13.3,26.7,0.115,0.88,0.214,100.0,0.0,40.0,1.66
5,2018-06-29,CLE,@OAK,1.0,0.0,1.0,2.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,27.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,68.0,25.35,10.8,1.35,8.0,0.0,29.6,3.7,25.9,0.231,1.05,0.333,71.4,62.0,29.0,1.21
6,2018-06-18,CLE,CHW,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,80.0,34.55,10.29,2.57,4.0,0.0,32.0,8.0,24.0,0.13,0.71,0.2,100.0,0.0,41.0,1.73
7,2018-06-08,CLE,@DET,1.0,1.0,0.0,1.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,81.0,43.4,13.5,1.13,12.0,0.0,37.5,3.1,34.4,0.226,1.0,0.368,87.5,26.0,13.0,0.53
8,2018-05-27,CLE,HOU,1.0,0.0,0.0,4.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,29.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,65.0,32.775,15.95,2.45,6.5,1.23,44.8,6.9,37.9,0.185,0.95,0.308,53.6,112.0,53.0,2.2
9,2018-05-16,CLE,@DET,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,42.0,11.25,0.0,10.0,0.0,38.5,0.0,38.5,0.154,0.5,0.25,100.0,0.0,16.0,0.66
10,2018-05-05,CLE,@NYY,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,62.0,23.7,12.0,4.5,2.67,0.0,33.3,12.5,20.8,0.095,0.83,0.154,20.0,69.0,48.0,1.99
11,2018-04-30,CLE,TEX,1.0,0.0,0.0,2.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,26.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,65.0,30.150000000000002,14.85,4.05,3.67,1.35,42.3,11.5,30.8,0.174,1.05,0.273,89.3,62.0,75.0,3.16
