,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,43.0,5.02,193.0,49.0,16.0,3.0,25.0,24.0,5.0,20.0,2.0,2.0,22.0,0.287,0.372,0.515,0.373,4.6,4.19,1.1,1.05,11.4,10.4,1.0,0.287,1.6,0.306,71.9,5.17,5.63
1,Total,Away,57.0,5.84,256.0,66.0,13.0,1.0,40.0,37.0,14.0,25.0,0.0,1.0,42.0,0.287,0.361,0.542,0.381,6.63,3.95,1.68,2.21,16.4,9.8,6.6,0.287,1.6,0.299,71.8,6.24,5.08
