,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,4.2,3.86,20.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,0.177,0.3,0.353,0.293,7.71,5.79,1.33,1.93,20.0,15.0,5.0,0.177,1.29,0.167,87.0,6.16,4.79
1,Total,Away,2.1,3.86,9.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.143,0.333,0.143,0.251,11.57,7.71,1.5,0.0,33.3,22.2,11.1,0.143,1.29,0.25,66.7,3.16,3.87
