,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,533.0,244.0,151.0,3.69,533.0,533.0,38.0,12.0,0.0,0.0,0.0,3448.1,14423.0,3264.0,1545.0,1413.0,352.0,1054.0,44.0,118.0,73.0,17.0,2966.0,56.0,11120.374999999975,7.74,2.75,2.81,0.92,20.6,7.3,13.3,0.246,1.25,0.293,73.3,86.0,86.0,3.72
1,2018-08-29,NYY,CHW,1.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,59.0,18.3,9.0,3.0,3.0,0.0,24.0,8.0,16.0,0.217,1.17,0.294,57.1,104.0,50.0,2.16
2,2018-08-12,NYY,TEX,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,75.0,29.7,10.5,4.5,2.33,0.0,30.4,13.0,17.4,0.05,0.67,0.077,100.0,0.0,54.0,2.33
3,2018-08-02,NYY,@BOS,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,34.0,4.35,6.0,12.0,0.5,3.0,11.8,23.5,-11.8,0.231,2.33,0.2,89.3,139.0,231.0,10.16
4,2018-07-14,NYY,@CLE,1.0,0.0,0.0,6.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,23.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,6.500000000000001,3.18,3.18,1.0,1.59,8.7,8.7,0.0,0.19,1.06,0.167,43.5,148.0,132.0,5.81
5,2018-07-04,NYY,ATL,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,5.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,5.0,53.0,20.5,7.5,4.5,1.67,1.5,18.5,11.1,7.4,0.227,1.33,0.25,93.0,70.0,140.0,6.16
6,2018-06-22,NYY,@TBR,1.0,0.0,1.0,1.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,25.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,50.0,16.275,6.75,1.69,4.0,0.0,16.0,4.0,12.0,0.391,1.88,0.474,81.8,39.0,64.0,2.78
7,2018-06-12,NYY,WSN,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,25.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,63.0,19.3,4.76,4.76,1.0,0.0,12.0,12.0,0.0,0.19,1.24,0.222,100.0,0.0,96.0,4.22
8,2018-05-29,NYY,HOU,1.0,0.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,8.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,33.0,12.05,7.2,3.6,2.0,1.8,16.0,8.0,8.0,0.348,2.0,0.389,58.1,125.0,122.0,5.36
9,2018-05-18,NYY,@KCR,1.0,0.0,1.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,41.0,14.85,9.0,7.2,1.25,1.8,20.8,16.7,4.2,0.2,1.6,0.214,60.6,84.0,140.0,6.16
10,2018-05-04,NYY,CLE,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,77.0,27.5,10.5,0.0,7.0,0.0,35.0,0.0,35.0,0.15,0.5,0.231,100.0,0.0,20.0,0.83
11,2018-04-29,NYY,@LAA,1.0,1.0,0.0,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,71.0,25.15,5.14,1.29,4.0,0.0,14.3,3.6,10.7,0.185,0.86,0.217,83.3,30.0,56.0,2.44
12,2018-04-19,NYY,TOR,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,20.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,51.0,10.025,2.08,2.08,1.0,0.0,5.0,5.0,0.0,0.222,1.15,0.235,66.7,0.0,93.0,4.08
13,2018-03-31,NYY,@TOR,1.0,0.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,54.0,16.05,7.2,3.6,2.0,0.0,18.2,9.1,9.1,0.25,1.4,0.313,71.4,42.0,63.0,2.76
14,2017-09-25,NYY,KCR,1.0,1.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,46.0,18.299999999999997,6.0,1.5,4.0,3.0,16.7,4.2,12.5,0.273,1.17,0.25,96.2,102.0,157.0,7.16
15,2017-09-11,NYY,@TBR,1.0,0.0,0.0,2.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,20.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,54.0,18.025000000000002,12.46,4.15,3.0,0.0,30.0,10.0,20.0,0.333,1.85,0.5,87.5,47.0,39.0,1.77
16,2017-08-31,NYY,BOS,1.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,62.0,24.5,9.0,7.5,1.2,0.0,23.1,19.2,3.9,0.19,1.5,0.267,88.9,34.0,80.0,3.66
