,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,67.2,2.93,276.0,50.0,5.0,1.0,22.0,22.0,7.0,25.0,1.0,4.0,61.0,0.202,0.287,0.321,0.269,8.11,3.33,2.44,0.93,22.1,9.1,13.0,0.202,1.11,0.24,82.4,3.99,4.53
1,Total,Away,76.2,4.93,329.0,72.0,20.0,0.0,44.0,42.0,12.0,34.0,0.0,4.0,69.0,0.247,0.334,0.446,0.335,8.1,3.99,2.03,1.41,21.0,10.3,10.6,0.247,1.38,0.286,70.8,4.88,5.0
