,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,44.2,- - -,193.0,44.0,11.0,0.0,12.0,10.0,1.0,12.0,3.0,3.0,49.0,0.247,0.309,0.331,0.279,9.87,2.42,4.08,0.2,25.4,6.2,19.2,- - -,1.25,0.336,81.6,2.24,3.04
1,Total,vs R,30.0,- - -,130.0,35.0,8.0,1.0,22.0,21.0,3.0,13.0,2.0,2.0,24.0,0.304,0.385,0.478,0.37,7.2,3.9,1.85,0.9,18.5,10.0,8.5,- - -,1.6,0.364,61.1,4.34,4.0
