,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,239.2,- - -,1036.0,227.0,45.0,5.0,111.0,104.0,30.0,106.0,5.0,4.0,200.0,0.245,0.328,0.41,0.322,7.51,3.98,1.89,1.13,19.3,10.2,9.1,- - -,1.39,0.283,76.6,4.44,4.48
1,Total,vs R,298.2,- - -,1259.0,285.0,71.0,4.0,154.0,141.0,36.0,94.0,9.0,8.0,262.0,0.246,0.311,0.416,0.314,7.9,2.83,2.79,1.08,20.8,7.5,13.3,- - -,1.27,0.29,69.2,3.94,3.91
