,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,66.1,5.16,296.0,78.0,19.0,1.0,40.0,38.0,10.0,28.0,4.0,2.0,60.0,0.293,0.365,0.489,0.359,8.14,3.8,2.14,1.36,20.3,9.5,10.8,0.293,1.6,0.347,72.3,4.67,4.76
1,Total,Away,56.1,2.88,252.0,54.0,11.0,1.0,19.0,18.0,4.0,26.0,0.0,5.0,38.0,0.244,0.339,0.364,0.311,6.07,4.15,1.46,0.64,15.1,10.3,4.8,0.244,1.42,0.279,83.1,4.38,5.61
