,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.2,- - -,44.0,10.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,3.0,13.0,0.27,0.386,0.351,0.338,12.1,3.72,3.25,0.93,29.6,9.1,20.5,- - -,1.45,0.391,83.3,3.99,4.01
1,Total,vs R,14.2,- - -,57.0,12.0,1.0,0.0,8.0,4.0,0.0,4.0,0.0,1.0,11.0,0.231,0.298,0.25,0.253,6.75,2.45,2.75,0.0,19.3,7.0,12.3,- - -,1.09,0.293,52.9,2.68,4.03
