,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,51.2,- - -,247.0,67.0,12.0,2.0,34.0,30.0,6.0,27.0,1.0,3.0,51.0,0.309,0.394,0.476,0.374,8.88,4.7,1.89,1.05,20.7,10.9,9.7,- - -,1.82,0.381,71.1,4.42,4.73
1,Total,vs R,94.1,- - -,421.0,93.0,16.0,1.0,58.0,53.0,13.0,47.0,5.0,1.0,105.0,0.249,0.335,0.408,0.319,10.02,4.48,2.23,1.24,24.9,11.2,13.8,- - -,1.48,0.314,67.6,4.24,4.42
