,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,21.2,6.23,95.0,22.0,5.0,1.0,15.0,15.0,2.0,10.0,0.0,1.0,16.0,0.262,0.347,0.417,0.335,6.65,4.15,1.6,0.83,16.8,10.5,6.3,0.262,1.48,0.303,59.6,4.4,4.73
1,Total,Away,15.1,5.87,69.0,17.0,4.0,0.0,10.0,10.0,1.0,10.0,0.0,0.0,14.0,0.288,0.391,0.407,0.354,8.22,5.87,1.4,0.59,20.3,14.5,5.8,0.288,1.76,0.364,66.4,4.14,4.37
