,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,364.2,4.24,1548.0,390.0,79.0,2.0,183.0,172.0,57.0,84.0,6.0,8.0,260.0,0.268,0.313,0.447,0.328,6.42,2.07,3.1,1.41,16.8,5.4,11.4,0.268,1.3,0.292,74.3,4.47,4.29
1,Total,Away,398.1,4.59,1732.0,447.0,74.0,10.0,241.0,203.0,64.0,105.0,9.0,8.0,294.0,0.276,0.326,0.461,0.338,6.64,2.37,2.8,1.45,17.0,6.1,10.9,0.276,1.39,0.304,67.8,4.57,4.3
