,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,75.2,- - -,324.0,69.0,17.0,2.0,39.0,35.0,4.0,31.0,0.0,4.0,82.0,0.239,0.323,0.358,0.305,9.75,3.69,2.65,0.48,25.3,9.6,15.7,- - -,1.32,0.32,66.1,3.05,3.72
1,Total,vs R,247.0,- - -,1054.0,238.0,52.0,3.0,121.0,113.0,29.0,95.0,6.0,17.0,185.0,0.253,0.333,0.412,0.327,6.74,3.46,1.95,1.06,17.6,9.0,8.5,- - -,1.35,0.287,74.0,4.52,4.5
