,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,232.2,4.33,1015.0,237.0,47.0,1.0,118.0,112.0,29.0,84.0,2.0,7.0,230.0,0.257,0.324,0.409,0.318,8.9,3.25,2.74,1.12,22.7,8.3,14.4,0.257,1.38,0.313,73.1,3.97,4.19
1,Total,Away,238.0,3.78,991.0,204.0,41.0,6.0,102.0,100.0,31.0,75.0,2.0,9.0,228.0,0.225,0.292,0.39,0.295,8.62,2.84,3.04,1.17,23.0,7.6,15.4,0.225,1.17,0.267,76.0,3.99,4.27
