,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,82.2,3.16,352.0,80.0,10.0,1.0,32.0,29.0,4.0,39.0,2.0,3.0,59.0,0.258,0.348,0.34,0.306,6.42,4.25,1.51,0.44,16.8,11.1,5.7,0.258,1.44,0.308,77.3,3.88,3.87
1,Total,Away,70.2,3.06,279.0,60.0,11.0,3.0,26.0,24.0,3.0,24.0,0.0,0.0,68.0,0.235,0.302,0.339,0.283,8.66,3.06,2.83,0.38,24.4,8.6,15.8,0.235,1.19,0.31,72.7,2.8,2.83
