,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,288.1,1.65,1122.0,148.0,22.0,2.0,57.0,53.0,18.0,107.0,2.0,9.0,479.0,0.147,0.236,0.228,0.215,14.95,3.34,4.48,0.56,42.7,9.5,33.2,0.147,0.88,0.255,86.7,1.8,2.01
1,Total,Away,235.0,2.14,929.0,136.0,24.0,1.0,61.0,56.0,17.0,92.0,3.0,9.0,374.0,0.164,0.256,0.258,0.236,14.32,3.52,4.07,0.65,40.3,9.9,30.4,0.164,0.97,0.272,82.6,2.15,2.29
