,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,46.1,2.91,177.0,28.0,6.0,0.0,15.0,15.0,5.0,14.0,5.0,1.0,46.0,0.173,0.243,0.302,0.23,8.94,2.72,3.29,0.97,26.0,7.9,18.1,0.173,0.91,0.207,77.8,3.53,3.3
1,Total,Away,42.1,4.25,190.0,45.0,10.0,3.0,20.0,20.0,1.0,22.0,3.0,2.0,47.0,0.271,0.365,0.395,0.328,9.99,4.68,2.14,0.21,24.7,11.6,13.2,0.271,1.58,0.373,72.5,2.93,4.32
