,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,219.0,- - -,944.0,241.0,54.0,3.0,123.0,114.0,39.0,67.0,5.0,5.0,191.0,0.276,0.335,0.488,0.351,7.85,2.75,2.85,1.6,20.2,7.1,13.1,- - -,1.41,0.315,73.5,4.7,4.24
1,Total,vs R,209.0,- - -,853.0,197.0,32.0,2.0,88.0,79.0,16.0,44.0,3.0,7.0,166.0,0.246,0.296,0.361,0.286,7.15,1.89,3.77,0.69,19.5,5.2,14.3,- - -,1.15,0.292,70.9,3.28,3.67
