,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,58.2,2.3,230.0,39.0,10.0,4.0,15.0,15.0,4.0,17.0,1.0,2.0,45.0,0.185,0.253,0.329,0.254,6.9,2.61,2.65,0.61,19.6,7.4,12.2,0.185,0.95,0.216,82.1,3.48,4.09
1,Total,Away,32.1,2.78,137.0,30.0,13.0,0.0,13.0,10.0,1.0,9.0,0.0,3.0,27.0,0.24,0.309,0.374,0.299,7.52,2.51,3.0,0.28,19.7,6.6,13.1,0.24,1.21,0.299,71.4,3.0,4.34
