,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,213.0,3.93,885.0,212.0,56.0,4.0,94.0,93.0,23.0,53.0,1.0,7.0,198.0,0.257,0.311,0.425,0.316,8.37,2.24,3.74,0.97,22.4,6.0,16.4,0.257,1.24,0.313,74.2,3.54,3.47
1,Total,Away,176.2,3.62,750.0,185.0,32.0,4.0,75.0,71.0,16.0,49.0,7.0,4.0,151.0,0.265,0.319,0.396,0.307,7.69,2.5,3.08,0.82,20.1,6.5,13.6,0.265,1.32,0.319,75.6,3.52,3.87
