,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,167.2,- - -,708.0,145.0,30.0,5.0,66.0,60.0,18.0,69.0,19.0,1.0,203.0,0.227,0.305,0.378,0.29,10.9,3.7,2.94,0.97,28.7,9.8,18.9,- - -,1.28,0.305,78.5,3.34,3.57
1,Total,vs R,241.2,- - -,987.0,207.0,40.0,3.0,112.0,106.0,46.0,57.0,5.0,6.0,266.0,0.224,0.276,0.433,0.302,9.91,2.12,4.67,1.71,27.0,5.8,21.2,- - -,1.09,0.263,76.9,4.17,3.78
