,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,247.2,4.29,1051.0,229.0,48.0,6.0,139.0,118.0,41.0,74.0,6.0,17.0,236.0,0.239,0.307,0.438,0.318,8.58,2.69,3.19,1.49,22.5,7.0,15.4,0.239,1.22,0.275,68.9,4.49,4.07
1,Total,Away,279.2,3.67,1188.0,268.0,57.0,3.0,128.0,114.0,31.0,91.0,5.0,12.0,241.0,0.247,0.313,0.395,0.308,7.76,2.93,2.65,1.0,20.3,7.7,12.6,0.247,1.28,0.292,74.2,3.96,4.15
