,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,394.0,- - -,1677.0,372.0,70.0,7.0,158.0,146.0,40.0,148.0,32.0,16.0,345.0,0.246,0.322,0.387,0.306,7.88,3.38,2.33,0.91,20.6,8.8,11.7,- - -,1.32,0.294,78.8,3.93,4.01
1,Total,vs R,467.1,- - -,1918.0,448.0,81.0,2.0,194.0,184.0,41.0,101.0,12.0,28.0,417.0,0.25,0.304,0.374,0.296,8.03,1.95,4.13,0.79,21.7,5.3,16.5,- - -,1.17,0.306,73.7,3.3,3.32
