,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,87.2,- - -,403.0,87.0,14.0,3.0,41.0,38.0,7.0,55.0,3.0,1.0,83.0,0.251,0.358,0.375,0.327,8.52,5.65,1.51,0.72,20.6,13.7,6.9,- - -,1.62,0.311,76.6,4.15,4.44
1,Total,vs R,128.2,- - -,520.0,89.0,16.0,2.0,50.0,48.0,9.0,40.0,4.0,10.0,141.0,0.189,0.269,0.294,0.252,9.86,2.8,3.53,0.63,27.1,7.7,19.4,- - -,1.0,0.25,70.4,2.98,3.36
