,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,132.0,- - -,605.0,144.0,30.0,4.0,75.0,72.0,18.0,75.0,7.0,7.0,107.0,0.275,0.375,0.456,0.358,7.3,5.11,1.43,1.23,17.7,12.4,5.3,- - -,1.66,0.317,75.2,5.16,4.83
1,Total,vs R,169.2,- - -,711.0,160.0,30.0,2.0,77.0,73.0,18.0,55.0,5.0,10.0,143.0,0.248,0.318,0.387,0.307,7.59,2.92,2.6,0.95,20.1,7.7,12.4,- - -,1.27,0.293,74.1,3.99,3.76
