,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,47.2,3.59,185.0,30.0,4.0,1.0,20.0,19.0,1.0,16.0,3.0,0.0,54.0,0.178,0.251,0.235,0.214,10.2,3.02,3.38,0.19,29.2,8.7,20.5,0.178,0.97,0.254,58.3,2.17,3.12
1,Total,Away,38.1,1.64,168.0,31.0,7.0,0.0,9.0,7.0,1.0,18.0,2.0,1.0,37.0,0.208,0.301,0.283,0.26,8.69,4.23,2.06,0.23,22.0,10.7,11.3,0.208,1.28,0.27,84.4,3.05,4.12
