,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,8.1,- - -,42.0,10.0,3.0,0.0,5.0,5.0,0.0,8.0,1.0,0.0,5.0,0.294,0.429,0.382,0.359,5.4,8.64,0.63,0.0,11.9,19.1,-7.2,- - -,2.16,0.345,72.2,4.84,6.42
1,Total,vs R,9.1,- - -,48.0,12.0,0.0,0.0,11.0,11.0,1.0,9.0,0.0,1.0,9.0,0.316,0.458,0.395,0.388,8.68,8.68,1.0,0.96,18.8,18.8,0.0,- - -,2.25,0.393,53.4,5.84,5.33
