,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,120.2,- - -,447.0,76.0,16.0,4.0,38.0,37.0,12.0,25.0,0.0,4.0,139.0,0.182,0.235,0.329,0.244,10.37,1.86,5.56,0.9,31.1,5.6,25.5,- - -,0.84,0.24,76.0,2.86,3.19
1,Total,vs R,107.0,- - -,438.0,88.0,19.0,1.0,32.0,31.0,9.0,32.0,4.0,4.0,109.0,0.219,0.284,0.339,0.27,9.17,2.69,3.41,0.76,24.9,7.3,17.6,- - -,1.12,0.278,82.6,3.22,4.06
