,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,749.1,3.59,3102.0,741.0,135.0,13.0,321.0,299.0,62.0,166.0,9.0,31.0,505.0,0.255,0.304,0.379,0.299,6.07,1.99,3.04,0.74,16.3,5.4,10.9,0.255,1.21,0.29,72.5,3.61,3.89
1,Total,Away,673.0,3.86,2874.0,715.0,126.0,14.0,334.0,289.0,78.0,166.0,5.0,41.0,465.0,0.268,0.322,0.418,0.324,6.22,2.22,2.8,1.04,16.2,5.8,10.4,0.268,1.31,0.3,72.3,4.14,4.09
