,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,20.2,3.92,88.0,17.0,3.0,0.0,11.0,9.0,1.0,12.0,1.0,0.0,15.0,0.224,0.333,0.307,0.288,6.53,5.23,1.25,0.44,17.1,13.6,3.4,0.224,1.4,0.267,65.2,4.08,5.45
1,Total,Away,19.2,7.32,83.0,17.0,4.0,3.0,16.0,16.0,3.0,8.0,0.0,0.0,14.0,0.227,0.301,0.493,0.331,6.41,3.66,1.75,1.37,16.9,9.6,7.2,0.227,1.27,0.241,43.3,4.94,5.22
