,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,177.1,- - -,785.0,217.0,54.0,5.0,103.0,98.0,30.0,40.0,0.0,10.0,123.0,0.295,0.343,0.51,0.367,6.24,2.03,3.08,1.52,15.7,5.1,10.6,- - -,1.45,0.321,72.9,4.77,4.41
1,Total,vs R,528.0,- - -,2201.0,502.0,95.0,8.0,253.0,240.0,75.0,176.0,17.0,6.0,388.0,0.249,0.313,0.421,0.317,6.61,3.0,2.2,1.28,17.6,8.0,9.6,- - -,1.28,0.274,74.4,4.52,4.51
