,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,16.0,- - -,69.0,13.0,3.0,0.0,5.0,4.0,2.0,9.0,0.0,3.0,25.0,0.228,0.362,0.386,0.336,14.06,5.06,2.78,1.13,36.2,13.0,23.2,- - -,1.38,0.367,90.1,3.91,2.81
1,Total,vs R,38.2,- - -,173.0,39.0,4.0,2.0,21.0,17.0,4.0,20.0,1.0,3.0,33.0,0.26,0.363,0.404,0.334,7.68,4.66,1.65,0.93,19.1,11.6,7.5,- - -,1.53,0.31,72.7,4.58,4.26
