,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,144.1,5.05,646.0,155.0,39.0,6.0,84.0,81.0,18.0,68.0,6.0,8.0,127.0,0.272,0.363,0.469,0.354,7.92,4.24,1.87,1.12,19.7,10.5,9.1,0.272,1.55,0.322,71.4,4.6,4.79
1,Total,Away,168.2,3.79,708.0,166.0,37.0,3.0,78.0,71.0,20.0,57.0,2.0,6.0,149.0,0.257,0.326,0.424,0.322,7.95,3.04,2.61,1.07,21.1,8.1,13.0,0.257,1.32,0.307,75.1,4.05,4.29
