,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,19.1,- - -,96.0,19.0,1.0,1.0,14.0,13.0,4.0,18.0,2.0,1.0,19.0,0.247,0.396,0.447,0.362,8.84,8.38,1.06,1.86,19.8,18.8,1.0,- - -,1.91,0.278,74.1,6.83,6.94
1,Total,vs R,25.0,- - -,106.0,23.0,5.0,0.0,16.0,13.0,5.0,8.0,0.0,0.0,29.0,0.235,0.292,0.439,0.314,10.44,2.88,3.63,1.8,27.4,7.6,19.8,- - -,1.24,0.281,62.5,4.4,3.77
