,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,24.0,3.75,99.0,16.0,4.0,0.0,10.0,10.0,2.0,11.0,0.0,1.0,26.0,0.184,0.283,0.299,0.264,9.75,4.13,2.36,0.75,26.3,11.1,15.2,0.184,1.13,0.237,71.4,3.58,4.14
1,Total,Away,17.0,3.71,67.0,12.0,2.0,0.0,8.0,7.0,2.0,5.0,0.0,1.0,17.0,0.197,0.269,0.328,0.265,9.0,2.65,3.4,1.06,25.4,7.5,17.9,0.197,1.0,0.238,65.8,3.75,3.29
