,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,1222.1,- - -,5237.0,1224.0,258.0,33.0,621.0,562.0,161.0,438.0,27.0,40.0,913.0,0.257,0.326,0.432,0.329,6.72,3.22,2.08,1.19,17.4,8.4,9.1,- - -,1.36,0.289,73.2,4.5,4.41
1,Total,vs R,1185.2,- - -,4904.0,1083.0,208.0,14.0,551.0,525.0,155.0,310.0,7.0,62.0,1008.0,0.239,0.299,0.4,0.305,7.65,2.35,3.25,1.18,20.6,6.3,14.2,- - -,1.17,0.276,73.0,4.05,4.1
