,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,45.1,- - -,188.0,34.0,8.0,3.0,7.0,7.0,1.0,18.0,1.0,3.0,40.0,0.204,0.294,0.311,0.269,7.94,3.57,2.22,0.2,21.3,9.6,11.7,- - -,1.15,0.262,89.6,3.06,4.2
1,Total,vs R,43.1,- - -,179.0,39.0,8.0,0.0,28.0,28.0,5.0,18.0,7.0,0.0,53.0,0.242,0.318,0.388,0.294,11.01,3.74,2.94,1.04,29.6,10.1,19.5,- - -,1.32,0.33,58.0,3.45,3.35
