,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,195.1,- - -,811.0,189.0,41.0,5.0,86.0,85.0,18.0,49.0,0.0,4.0,204.0,0.249,0.301,0.395,0.305,9.4,2.26,4.16,0.83,25.2,6.0,19.1,- - -,1.22,0.319,72.0,3.02,3.19
1,Total,vs R,670.0,- - -,2775.0,626.0,153.0,12.0,316.0,299.0,91.0,191.0,20.0,17.0,561.0,0.244,0.303,0.426,0.314,7.54,2.57,2.94,1.22,20.2,6.9,13.3,- - -,1.22,0.279,73.3,4.12,4.18
