,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,11.2,- - -,49.0,10.0,1.0,0.0,8.0,8.0,2.0,4.0,0.0,0.0,14.0,0.222,0.286,0.386,0.289,10.8,3.09,3.5,1.54,28.6,8.2,20.4,- - -,1.2,0.276,53.6,4.02,4.25
1,Total,vs R,19.1,- - -,84.0,20.0,5.0,0.0,9.0,9.0,4.0,6.0,0.0,0.0,15.0,0.256,0.31,0.474,0.335,6.98,2.79,2.5,1.86,17.9,7.1,10.7,- - -,1.34,0.271,83.3,5.23,4.88
