,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,45.0,- - -,177.0,41.0,8.0,1.0,27.0,27.0,7.0,5.0,0.0,0.0,11.0,0.238,0.26,0.424,0.288,2.2,1.0,2.2,1.4,6.2,2.8,3.4,- - -,1.02,0.221,52.5,5.02,4.79
1,Total,vs R,40.2,- - -,174.0,52.0,13.0,2.0,22.0,20.0,8.0,2.0,0.0,1.0,26.0,0.304,0.316,0.547,0.361,5.75,0.44,13.0,1.77,14.9,1.2,13.8,- - -,1.33,0.321,75.3,4.65,4.22
