,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,7.2,4.7,35.0,10.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,5.0,0.323,0.4,0.367,0.341,5.87,4.7,1.25,0.0,14.3,11.4,2.9,0.323,1.83,0.385,71.4,3.42,4.76
1,Total,Away,5.1,5.06,28.0,7.0,2.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,2.0,0.292,0.393,0.583,0.409,3.38,5.06,0.67,1.69,7.1,10.7,-3.6,0.292,1.88,0.286,52.1,7.1,6.56
