,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,435.0,4.7,1904.0,499.0,86.0,3.0,240.0,227.0,48.0,147.0,6.0,16.0,326.0,0.287,0.35,0.428,0.338,6.74,3.04,2.22,0.99,17.1,7.7,9.4,0.287,1.49,0.33,71.0,4.2,4.01
1,Total,Away,459.1,4.37,1950.0,439.0,82.0,10.0,235.0,223.0,51.0,178.0,5.0,12.0,333.0,0.249,0.324,0.399,0.316,6.52,3.49,1.87,1.0,17.1,9.1,7.9,0.249,1.34,0.282,70.7,4.37,4.31
