,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,234.2,- - -,950.0,214.0,39.0,4.0,99.0,95.0,23.0,46.0,3.0,6.0,193.0,0.238,0.282,0.373,0.285,7.4,1.76,4.2,0.88,20.3,4.8,15.5,- - -,1.11,0.28,71.4,3.41,3.53
1,Total,vs R,734.2,- - -,3117.0,764.0,178.0,13.0,359.0,337.0,116.0,199.0,7.0,14.0,564.0,0.263,0.315,0.461,0.334,6.91,2.44,2.83,1.42,18.1,6.4,11.7,- - -,1.31,0.291,75.9,4.51,4.4
