,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,190.2,3.26,791.0,149.0,27.0,5.0,74.0,69.0,12.0,83.0,6.0,5.0,190.0,0.212,0.3,0.317,0.276,8.97,3.92,2.29,0.57,24.0,10.5,13.5,0.212,1.22,0.274,74.0,3.33,3.82
1,Total,Away,172.1,3.29,731.0,146.0,22.0,3.0,64.0,63.0,14.0,80.0,3.0,5.0,208.0,0.226,0.318,0.338,0.294,10.86,4.18,2.6,0.73,28.5,10.9,17.5,0.226,1.31,0.311,79.0,3.25,3.49
