,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,150.1,- - -,705.0,179.0,43.0,4.0,101.0,98.0,27.0,78.0,4.0,5.0,85.0,0.288,0.374,0.507,0.376,5.09,4.67,1.09,1.62,12.1,11.1,1.0,- - -,1.71,0.298,71.8,6.0,5.88
1,Total,vs R,174.1,- - -,709.0,172.0,37.0,4.0,95.0,92.0,26.0,29.0,3.0,5.0,145.0,0.255,0.292,0.445,0.311,7.49,1.5,5.0,1.34,20.5,4.1,16.4,- - -,1.15,0.29,65.5,4.0,4.22
