,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,20.2,- - -,91.0,21.0,2.0,1.0,14.0,13.0,6.0,10.0,1.0,1.0,19.0,0.263,0.352,0.538,0.373,8.27,4.35,1.9,2.61,20.9,11.0,9.9,- - -,1.5,0.273,76.3,6.69,5.48
1,Total,vs R,24.2,- - -,115.0,27.0,5.0,1.0,14.0,14.0,2.0,12.0,2.0,1.0,27.0,0.265,0.351,0.396,0.322,9.85,4.38,2.25,0.73,23.5,10.4,13.0,- - -,1.58,0.343,69.9,3.6,3.73
