,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,254.2,- - -,1051.0,235.0,49.0,6.0,105.0,102.0,16.0,77.0,0.0,12.0,190.0,0.244,0.31,0.361,0.298,6.71,2.72,2.47,0.57,18.1,7.3,10.8,- - -,1.23,0.29,72.6,3.49,3.65
1,Total,vs R,951.1,- - -,4133.0,1026.0,217.0,17.0,504.0,473.0,118.0,346.0,10.0,14.0,768.0,0.272,0.338,0.438,0.337,7.27,3.27,2.22,1.12,18.6,8.4,10.2,- - -,1.44,0.315,72.3,4.25,4.07
