,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,115.2,3.58,467.0,89.0,22.0,1.0,49.0,46.0,17.0,34.0,2.0,4.0,129.0,0.208,0.274,0.39,0.284,10.04,2.65,3.79,1.32,27.6,7.3,20.3,0.208,1.06,0.254,75.6,3.82,3.32
1,Total,Away,110.1,5.06,474.0,113.0,24.0,1.0,65.0,62.0,18.0,39.0,0.0,3.0,100.0,0.262,0.33,0.454,0.337,8.16,3.18,2.56,1.47,21.1,8.2,12.9,0.262,1.38,0.303,69.3,4.61,4.1
